SNX13	1	chr7	-	17830385	17980117	17928345,17933057,	17928183,17932955,
CCDC126	1	chr7	+	23636998	23684327	23643898,	23643705,
RALA	1	chr7	+	39663082	39747723	39726380,39730189,39737109,	39726230,39729981,39737007,
DBNL	1	chr7	+	44084310	44101236	44089879,44091541,44092550,44096502,44097591,	44089824,44091429,44092466,44096339,44097572,
NCF1	1	chr7	+	74188309	74203657	74193503,74193768,74194572,	74193428,74193603,74194503,
PHTF2	1	chr7	+	77428122	77585262	77484151,	77484050,
CLDN12	0	chr7	+	90032700	90045268	90041375,	90041277,
SGCE	1	chr7	-	94214542	94285521	94217124,94268760,94273979,	94217090,94268653,94273918,
LRRN3	1	chr7	+	110731062	110764988	110740018,	110739937,
AASS	0	chr7	-	121716187	121773876	121721649,121722945,	121721554,121722842,
KDM7A	1	chr7	-	139784546	139876835	139795511,	139795418,
NCAPG2	0	chr7	-	158424005	158497520	158443664,158455059,158496393,	158443524,158454886,158496341,
ARHGEF10	1	chr8	+	1772142	1906799	1774301,	1774213,
LONRF1	1	chr8	-	12579403	12612999	12594869,	12594781,
VPS37A	1	chr8	+	17104080	17155533	17129572,	17129502,
SLC7A2	1	chr8	+	17354597	17428082	17396431,17412208,17412591,	17396286,17412069,17412455,
DOCK5	1	chr8	+	25042380	25273232	25246457,	25246325,
KIF13B	1	chr8	-	28924796	29120590	28932860,29046124,29048574,29107601,	28932798,29046032,29048514,29107502,
KCNU1	1	chr8	+	36641892	36793646	36780562,	36780501,
PREX2	1	chr8	+	68864353	69149265	68930152,68931906,69012461,	68930081,68931784,69012411,
TMEM70	0	chr8	+	74888444	74895018	74891406,	74891314,
RUNX1T1	1	chr8	-	92967195	93107882	92992159,	92992005,
TRIQK	0	chr8	-	93897548	94029901	93929238,93933888,93966792,	93929157,93933731,93966634,
DPYS	1	chr8	-	105391652	105479281	105393542,105436284,105463632,	105393412,105436177,105463474,
ZFPM2	1	chr8	+	106330920	106816760	106808125,106809134,	106807984,106808997,
ZHX1	1	chr8	-	124260691	124286727	124268411,124269457,	124265562,124269273,
PIGO	1	chr9	-	35088688	35096545	35095973,	35095876,
PIP5K1B	1	chr9	+	71320616	71624091	71357573,71606173,	71357417,71606056,
ANXA1	1	chr9	+	75766673	75785309	75769258,	75769114,
NMRK1	1	chr9	-	77676116	77703125	77684729,77693498,77702784,	77684658,77693242,77702567,
IDNK	0	chr9	+	86238083	86258819	86241959,86243126,	86241357,86242922,
ALG2	0	chr9	-	101979649	101984238	101983419,	101983261,
SMC2	0	chr9	+	106856541	106903690	106858578,106875756,106898341,	106858429,106875597,106898149,
TMEM38B	1	chr9	+	108456825	108538893	108465103,108510471,108511392,	108464988,108510354,108511354,
UGCG	0	chr9	+	114659046	114697649	114678116,	114678039,
SLC31A2	1	chr9	+	115913222	115926417	115920376,	115920324,
KIF12	0	chr9	-	116853918	116861337	116854731,116854922,116855184,116855613,116857407,116859716,116860741,	116854563,116854822,116855031,116855509,116857303,116859262,116860582,
TRIM32	1	chr9	+	119449581	119463577	119459712,	119459652,
MEGF9	0	chr9	-	123363091	123476748	123452273,123453752,	123452204,123453688,
PPP6C	0	chr9	-	127908852	127952097	127920661,127923185,127934280,	127920520,127923120,127934188,
PTGES2	0	chr9	-	130882972	130890741	130887150,	130887058,
UCK1	1	chr9	-	134399188	134406655	134401890,134404425,	134401832,134404331,
LARP4B	1	chr10	-	852854	977645	916023,970373,	915949,970323,
OPTN	1	chr10	+	13141449	13178923	13150289,13151015,13161040,	13150138,13150962,13160888,
PTER	0	chr10	+	16478942	16553255	16479489,16547159,	16479356,16547019,
STAM	1	chr10	+	17686124	17757913	17702547,17715077,17726749,17726926,17730172,17735311,	17702463,17714974,17726674,17726831,17730026,17735221,
MPP7	1	chr10	-	28339922	28569071	28346778,28409597,28413045,28414020,28420620,28436492,28438988,28543805,	28346575,28409523,28412960,28413939,28420489,28436412,28438911,28543703,
MAPK8	1	chr10	+	49514682	49647400	49516331,49534008,49613024,	49516138,49533940,49612895,
PHYHIPL	1	chr10	+	60936350	61007534	60966604,	60966514,
DNAJC12	1	chr10	-	69556423	69597922	69575891,	69575798,
SUPV3L1	0	chr10	+	70939988	70968854	70942410,70945820,70947512,70949191,70959002,	70942276,70945743,70947398,70949023,70958860,
SGPL1	0	chr10	+	72575726	72640930	72580240,	72579940,
NRG3	1	chr10	+	83635070	84745401	83926582,84744610,	83926483,84744539,
MINPP1	0	chr10	+	89264632	89313145	89272978,89280926,89306452,	89272881,89280793,89306330,
PANK1	1	chr10	-	91342745	91403644	91398999,	91398906,
EXOC6	1	chr10	+	94608277	94819247	94679807,94694187,94695642,94759144,	94679739,94694067,94695571,94759007,
MYOF	1	chr10	-	95066187	95241951	95076570,95079770,95082930,95083115,95085722,95099921,95101726,95152712,95238130,	95076471,95079629,95082835,95083027,95085583,95099910,95101666,95152674,95237937,
ACSL5	1	chr10	+	114133776	114188134	114170097,114171287,114186617,	114170016,114171214,114186546,
CACUL1	0	chr10	-	120435923	120514758	120445680,120446153,120450915,120453261,120454742,120460920,120467099,120488909,	120445495,120446106,120450777,120453214,120454653,120460818,120467004,120488807,
SFXN4	1	chr10	-	120900425	120925179	120901885,120920593,	120901765,120920567,
PTDSS2	1	chr11	+	450280	491387	451493,473977,489733,	451352,473895,489588,
TOLLIP	0	chr11	-	1295601	1330852	1304827,1317024,	1304513,1316875,
CYB5R2	1	chr11	-	7686331	7694732	7687170,7687781,	7687058,7687682,
RNF141	0	chr11	-	10533225	10562764	10553562,	10553374,
CYP2R1	1	chr11	-	14898986	14913798	14907463,14912015,	14907322,14911978,
LRRC4C	1	chr11	-	40135843	41481135	40162101,40162403,40263148,	40162036,40162351,40263069,
SYT7	1	chr11	-	61282785	61348620	61292285,	61292161,
VPS51	0	chr11	+	64863631	64879332	64874844,	64874659,
PPP6R3	1	chr11	+	68228199	68382802	68272739,68282634,68350597,68371009,	68272613,68282496,68350511,68370995,
ACER3	0	chr11	+	76571917	76737841	76579311,76670075,76670244,76696768,76709865,	76579164,76670023,76670121,76696687,76709807,
PRCP	1	chr11	-	82534544	82611639	82571159,82595927,	82571019,82595865,
BTG4	1	chr11	-	111338251	111383079	111378643,	111378560,
TTC12	1	chr11	+	113185251	113237114	113187037,113200530,113200701,113235735,	113186965,113200364,113200642,113235557,
SIK3	1	chr11	-	116714118	116969137	116738805,116746725,116820972,	116738662,116746582,116820849,
HYOU1	1	chr11	-	118914900	118927848	118916366,118916546,118917179,118917514,118918530,118918792,118919082,118919275,118919598,118920082,118920347,118920549,118921885,118922337,118922663,118922884,118923141,118923541,118924948,118925387,118926283,118926555,118926985,118927129,	118916139,118916493,118917129,118917274,118918446,118918659,118918960,118919184,118919426,118919730,118920268,118920489,118921747,118922150,118922531,118922802,118923007,118923349,118924833,118925206,118926205,118926462,118926782,118926991,
FAM118B	1	chr11	+	126081309	126132881	126099231,126104982,	126099120,126104890,
KCNJ1	1	chr11	-	128706210	128737191	128720815,	128720616,
PRMT8	1	chr12	+	3600402	3703139	3683247,	3683117,
VWF	1	chr12	-	6058040	6233841	6092420,6094285,6094831,6101184,6103369,6103773,6105388,6120960,6122811,6125398,6125822,6130734,6131201,6132064,6132953,6134859,6135212,6138654,6140744,6143992,6145657,6153617,6155983,6161949,6166238,6167210,6172220,6173550,6174439,6181608,6182907,6184717,6204750,6232132,	6092316,6094211,6094729,6100985,6103028,6103581,6105168,6120783,6122647,6125255,6125682,6130290,6131066,6131906,6132797,6134746,6135062,6138508,6140610,6143854,6145554,6153457,6155889,6161709,6166023,6167015,6172120,6173412,6174303,6181497,6182785,6184501,6204626,6231891,
LMO3	1	chr12	-	16701307	16761148	16747268,16759066,	16747071,16759000,
ETNK1	1	chr12	+	22778009	22843599	22835273,	22835215,
ITPR2	1	chr12	-	26489448	26986131	26639866,	26639750,
AMN1	0	chr12	-	31824071	31882108	31826572,31862359,31867885,31872290,	31826486,31862227,31867816,31872152,
PFDN5	0	chr12	+	53689075	53693234	53689725,53690089,53690335,	53689656,53690026,53690238,
GNS	1	chr12	-	65107229	65153227	65113962,65115485,65116893,65122837,65130887,65133279,65134588,65137088,65138687,65139504,65150542,	65113802,65115375,65116786,65122736,65130784,65133161,65134386,65136921,65138589,65139439,65150447,
MSRB3	1	chr12	+	65672423	65860687	65700806,	65700643,
FRS2	1	chr12	+	69864155	69968744	69931763,69964297,	69931696,69964111,
KCNMB4	1	chr12	+	70760056	70828072	70816629,	70816487,
PAWR	0	chr12	-	79978654	80084877	80008391,	80008315,
RIC8B	1	chr12	+	107168418	107280564	107191847,107264720,107268345,107273725,	107191755,107264601,107268259,107273553,
PSMD9	1	chr12	+	122326637	122356203	122348912,	122348848,
POMP	0	chr13	+	29233241	29253062	29234056,	29233956,
ELF1	1	chr13	-	41506170	41593450	41524109,41525572,41525837,41533152,	41523938,41525465,41525720,41532972,
MTRF1	1	chr13	-	41790505	41837713	41835961,41837620,	41835827,41837411,
TDRD3	1	chr13	+	60970591	61148012	61058891,	61058827,
UGGT2	1	chr13	-	96453834	96705637	96485307,96489456,96505911,96506729,96508594,96513137,96539647,96592345,	96485181,96489340,96505797,96506569,96508412,96513042,96539527,96592211,
CLYBL	0	chr13	+	100258923	100549388	100515346,100537359,	100515245,100537231,
TPP2	0	chr13	+	103249353	103330811	103289113,103320233,	103289045,103320108,
ARHGEF7	1	chr13	+	111766966	111945783	111861693,111932697,111944641,	111861613,111931612,111944465,
SYT16	1	chr14	+	62462541	62579268	62463260,62546146,	62462594,62546058,
PPP1R36	0	chr14	+	65016620	65056096	65018405,65041311,	65018352,65041173,
EXD2	0	chr14	+	69658228	69709075	69670717,69675799,69676520,69676918,	69670634,69675547,69676141,69676829,
SLC39A9	0	chr14	+	69865409	69927268	69908689,69908983,69920026,	69908549,69908786,69919958,
TJP1	1	chr15	-	29991571	30114706	30012220,30112877,	30011981,30112730,
TP53BP1	0	chr15	-	43699407	43802812	43700286,43701294,43704965,43724875,	43700141,43701095,43704870,43724392,
PDIA3	1	chr15	+	44038590	44065477	44043956,44046100,	44043782,44046022,
SPATA5L1	1	chr15	+	45694529	45713617	45699421,45706978,	45699227,45706769,
MAP2K5	1	chr15	+	67835047	68099461	67933996,67934835,	67933783,67934755,
RCN2	1	chr15	+	77223960	77246733	77224807,77228063,77234031,77240893,	77224702,77227867,77233978,77240751,
HAPLN3	1	chr15	-	89420519	89438857	89436343,	89436205,
ABHD2	1	chr15	+	89631381	89745591	89647275,89647501,89657055,89659752,89695083,89698765,89719226,89728747,89731534,89734380,89736550,	89647134,89647413,89656956,89659553,89694908,89698598,89719043,89728655,89731424,89734311,89736466,
RGMA	1	chr15	-	93578503	93632433	93595676,93609484,	93595223,93609330,
LRRC28	0	chr15	+	99791567	99930934	99900491,99903470,	99900423,99903311,
HS3ST2	1	chr16	+	22825498	22927659	22866102,	22865981,
TNRC6A	1	chr16	+	24741034	24837548	24788544,24789789,24804970,24835241,	24788209,24789665,24804794,24834753,
GPT2	1	chr16	+	46918290	46965209	46919489,	46919379,
ZNF423	1	chr16	-	49521435	49860921	49856649,	49856581,
CNEP1R1	0	chr16	+	50059117	50070998	50059612,	50059562,
RPGRIP1L	1	chr16	-	53631595	53737801	53656268,53672323,	53656131,53672222,
CPNE2	1	chr16	+	57126449	57182279	57128003,57171194,	57127862,57171061,
PRMT7	1	chr16	+	68345037	68392456	68346079,	68345945,
SNTB2	1	chr16	+	69221032	69342955	69269736,	69269651,
SPG7	0	chr16	+	89574811	89624174	89615744,	89615388,
INPP5K	1	chr17	-	1397865	1420182	1416855,1417273,1419412,	1416747,1417166,1419182,
NDEL1	1	chr17	+	8339179	8371478	8339363,8348358,	8339297,8348272,
GID4	0	chr17	+	17942606	17971718	17960073,	17960017,
MAP2K3	1	chr17	+	21187984	21218552	21191403,21199081,21199522,21206546,21216849,	21191303,21198987,21199398,21206495,21216804,
RAD51D	1	chr17	-	33419227	33446888	33433268,33434080,33445638,	33433147,33434007,33445520,
PLXDC1	1	chr17	-	37219556	37307902	37235792,37239793,37296085,	37235697,37239712,37295907,
MPP2	1	chr17	-	41952731	41978930	41961523,	41961452,
SLC35B1	1	chr17	-	47778305	47785561	47784806,	47784705,
CA10	1	chr17	-	49707674	50237377	50212409,	50212239,
PPM1D	1	chr17	+	58677544	58743641	58734403,	58734293,
CCDC47	1	chr17	-	61822610	61851135	61850223,	61850137,
TXNL1	1	chr18	-	54264439	54305876	54293497,	54293393,
PIGN	0	chr18	-	59710800	59854257	59807712,59829562,	59807653,59829486,
RASSF2	1	chr20	-	4760669	4804291	4773700,	4773640,
CHGB	0	chr20	+	5892076	5906007	5895359,	5895264,
GZF1	0	chr20	+	23342819	23353700	23343954,23346384,23347734,	23343858,23345000,23347640,
ITCH	1	chr20	+	32951041	33099198	32996598,33005045,	32996457,33004923,
DYNLRB1	1	chr20	+	33104214	33128762	33118038,	33117656,
ZHX3	1	chr20	-	39807088	39928718	39896252,	39896103,
PKIG	0	chr20	+	43160426	43247678	43211372,43213845,	43211226,43213741,
IFT27	0	chr22	-	37154246	37172197	37156963,37164143,	37156790,37164027,
PLA2G6	1	chr22	-	38507502	38577809	38521698,38523465,	38521646,38522769,
TMEM184B	1	chr22	-	38615298	38669040	38626750,38642891,	38626675,38642791,
RPS19BP1	0	chr22	-	39925098	39928860	39926559,	39926149,
SREBF2	1	chr22	+	42229109	42303312	42274762,42300736,	42274663,42300539,
CRELD2	1	chr22	+	50312344	50321176	50316091,	50315907,
POLA1	0	chrX	+	24712064	25015103	24793473,24948666,	24793314,24948570,
CHIC1	1	chrX	+	72783044	72904246	72798621,72899559,72900951,	72798540,72899489,72900790,
STAG2	1	chrX	+	123095164	123236506	123155281,123159768,123164975,123171473,123176495,123179218,123181355,123182928,123184159,123185069,123185244,123224814,	123155217,123159690,123164811,123171377,123176419,123179014,123181204,123182855,123184036,123184971,123185165,123224704,
FMR1	1	chrX	+	146993570	147032645	147015059,147019680,	147014920,147019618,
MTMR1	1	chrX	+	149861847	149933576	149883001,149919712,149931210,	149882951,149919502,149931038,
NADK	0	chr1	-	1682671	1709909	1686915,1688321,1690682,1691341,	1686813,1688178,1690540,1691173,
TMEM39B	1	chr1	+	32538503	32568462	32539473,32542447,32542919,32561363,	32539378,32542364,32542765,32561261,
ST3GAL3	1	chr1	+	44173218	44396831	44290564,44303983,44360149,44363970,44364935,44365399,44386222,44386600,	44290403,44303891,44360055,44363907,44364840,44365181,44386076,44386454,
KCTD3	1	chr1	+	215740735	215795149	215751424,215791496,	215751272,215791430,
FOXN2	1	chr2	+	48541849	48606433	48555841,	48555700,
THNSL2	1	chr2	+	88470979	88486145	88484998,88485243,	88484847,88485047,
NOP58	0	chr2	+	203130439	203168389	203143052,203152447,203160560,203164860,	203142935,203152383,203160397,203164809,
ACSL3	1	chr2	+	223725652	223809357	223765498,223791907,223793654,	223765392,223791594,223793580,
AZI2	0	chr3	-	28362538	28390618	28383138,	28383003,
RBM6	1	chr3	+	49977466	50114685	50006181,50009581,50012825,50036946,50103065,	50004903,50009492,50012756,50036873,50103012,
CD200	0	chr3	+	112052003	112081659	112054864,112059830,112066677,112068666,	112054790,112059749,112066382,112068559,
ARMC8	0	chr3	+	137906126	138017231	137907372,137928735,137960825,	137907243,137928659,137960625,
EIF2B5	0	chr3	+	183853052	183863098	183855318,183855593,183855865,183861353,	183855220,183855408,183855686,183861230,
ENPEP	1	chr4	+	111397229	111486441	111484391,	111484259,
EXOSC9	1	chr4	+	122722472	122738064	122725914,122737349,	122725777,122736505,
CDO1	0	chr5	-	115140430	115152651	115145394,	115145319,
STEAP2	1	chr7	+	89841000	89866945	89841665,89845917,	89841590,89845746,
PODXL	0	chr7	-	131188890	131241366	131195090,	131194995,
NSMCE2	0	chr8	+	126104095	126379362	126114388,	126114256,
PBX3	1	chr9	+	128509717	128729656	128678206,128697886,128711719,128723128,128724493,128725380,	128677965,128697751,128711657,128722963,128724381,128725291,
GPR107	1	chr9	+	132815705	132902443	132872705,	132872649,
DIP2C	1	chr10	-	320138	735608	410961,	410755,
MLLT10	1	chr10	+	21823102	22032559	21977467,	21977420,
YME1L1	0	chr10	-	27399383	27443321	27406656,27415715,27425314,27431414,27434519,27436597,	27406505,27415625,27425205,27431316,27434357,27436427,
CCNY	1	chr10	+	35625802	35860852	35626135,35683806,35805551,35818958,	35625980,35683744,35805451,35818901,
FAM13C	1	chr10	-	61005889	61122308	61022405,61023926,61028451,61029869,61120870,	61022194,61023845,61028313,61029659,61120786,
DPCD	0	chr10	+	103348045	103369425	103364969,	103364897,
CASP7	1	chr10	+	115439428	115490666	115485649,	115485576,
CCDC186	0	chr10	-	115880621	115933979	115885864,115933024,	115885645,115932900,
PHF21A	1	chr11	-	45955032	46142561	45956797,45959863,45967554,46112117,	45956672,45959708,45967391,46112006,
CAPN5	1	chr11	+	76777988	76837201	76784183,	76784037,
CEP164	0	chr11	+	117198571	117283984	117206396,117226258,117232709,117233254,117234222,117242182,117244547,117246507,117251430,117252584,117253658,117261624,117261931,117263019,117263343,117263842,117265209,117265719,117265907,117267327,117279471,	117206321,117225648,117232551,117233120,117234145,117241796,117244467,117246424,117251330,117252417,117253512,117261493,117261715,117262942,117263212,117263720,117265066,117265636,117265839,117267266,117279158,
IFT46	0	chr11	-	118415243	118436791	118428605,	118428453,
GSG1	1	chr12	-	13236494	13248609	13242210,	13242142,
ARNTL2	1	chr12	+	27485988	27573827	27523163,27529320,	27523062,27529279,
NELL2	1	chr12	-	44902061	45270157	45269422,	45269290,
GLT8D2	1	chr12	-	104382762	104443915	104415269,	104415135,
SDSL	1	chr12	+	113860042	113876081	113865056,	113864935,
TESC	0	chr12	-	117476729	117537274	117486615,	117486486,
RNF34	1	chr12	+	121837922	121862151	121840610,	121840545,
CCDC92	0	chr12	-	124420964	124431320	124429287,124430347,	124429216,124430251,
RNF17	1	chr13	+	25338290	25454059	25349042,25400249,25439136,	25348951,25400103,25439011,
COCH	1	chr14	+	31343749	31359345	31354247,	31354116,
RTN1	1	chr14	-	60062695	60097532	60076950,	60076840,
JDP2	1	chr14	+	75894419	75936501	75899039,	75898821,
TTC8	1	chr14	+	89290968	89347422	89307858,89313019,89323621,89327676,	89307769,89312942,89323534,89327566,
NME4	1	chr16	+	447209	450759	448179,448394,449490,	447879,448208,449295,
TXNDC11	0	chr16	-	11772936	11836734	11797606,11824630,	11797526,11824501,
NFATC3	1	chr16	+	68119561	68263162	68157024,68160513,68248335,68255187,	68155890,68160351,68248232,68255099,
CMTR2	1	chr16	-	71315292	71323512	71322840,	71322781,
EVI2A	1	chr17	-	29644578	29648767	29647531,	29647391,
DCAKD	0	chr17	-	43100712	43138386	43107547,43111410,	43107460,43111303,
GAA	1	chr17	+	78075393	78093676	78075689,	78075610,
CARD8	1	chr19	-	48714823	48759203	48722269,48735750,	48721910,48735696,
RRBP1	1	chr20	-	17594323	17662928	17660720,	17660640,
YWHAB	1	chr20	+	43514317	43537173	43516383,43531762,	43516289,43531677,
ZBTB21	1	chr21	-	43406940	43430466	43414217,43423070,	43412602,43423006,
EFCAB6	0	chr22	-	43924624	44208157	44011802,44079735,44083461,44168983,44178205,44205011,	44011706,44079627,44083351,44168772,44178060,44204875,
VSIG4	0	chrX	-	65241580	65259949	65252591,	65252310,
NSDHL	1	chrX	+	151999511	152037907	152000244,152027460,	152000178,152027314,
PIK3CD	1	chr1	+	9711803	9788977	9751629,9778973,9780075,9780300,9780719,9780967,9781306,9781645,9781918,9782211,9782414,9782664,9783354,9784150,9784479,9784994,	9751525,9778752,9779979,9780170,9780492,9780800,9781185,9781502,9781819,9782033,9782302,9782586,9783183,9784027,9784334,9784862,
MAD2L2	0	chr1	-	11734537	11751707	11741495,11742073,	11741096,11741795,
KDM1A	1	chr1	+	23345941	23410182	23370979,23392564,	23370920,23392553,
PAFAH2	1	chr1	-	26286258	26324648	26314818,26316092,26317412,26324112,	26314722,26315939,26317218,26323939,
EPB41	1	chr1	+	29213603	29446558	29315947,29320054,29323831,29385157,29386996,29424447,	29315868,29319842,29323727,29385101,29386934,29424319,
YIPF1	1	chr1	-	54317393	54355487	54320724,54348704,54348949,54354659,54355136,	54320674,54348616,54348786,54354580,54354917,
GCLM	0	chr1	-	94350761	94374966	94370144,	94370079,
WDR3	1	chr1	+	118472391	118509165	118476363,	118476253,
ZNF687	1	chr1	+	151254788	151264379	151258550,	151257682,
SELP	1	chr1	-	169558090	169599350	169562962,169566414,169572449,169580915,	169562843,169566229,169572264,169580730,
SMG7	1	chr1	+	183441637	183523321	183443033,183471526,183516387,	183442856,183471388,183516238,
DYRK3	1	chr1	+	206808881	206822538	206810313,	206810220,
ARV1	0	chr1	+	231114795	231136341	231135547,	231135369,
CFAP36	0	chr2	+	55746790	55773015	55747615,	55747541,
CCT4	0	chr2	-	62095224	62115939	62099451,62099723,62100247,62100428,62115392,	62099217,62099593,62100137,62100332,62115159,
PELI1	1	chr2	-	64319786	64371588	64331731,	64331688,
TIA1	1	chr2	-	70436576	70475792	70441626,70442365,70442626,70452525,70456223,	70441481,70442257,70442503,70452460,70455476,
DYSF	1	chr2	+	71680852	71913898	71804261,71847739,	71804029,71847677,
MTX2	1	chr2	+	177134147	177202753	177169093,	177168969,
GLS	1	chr2	+	191745553	191830278	191778090,191784974,	191777919,191784941,
TMBIM1	1	chr2	-	219138915	219157300	219144262,219146904,219150780,	219144012,219146663,219150486,
MLPH	1	chr2	+	238395811	238463961	238436159,238443290,238449600,238454288,	238435972,238443207,238449445,238454100,
TRAF3IP1	0	chr2	+	239229082	239309541	239247098,239253248,239256116,	239247003,239253138,239256096,
GRM7	1	chr3	+	6902802	7783198	7728135,	7728044,
PSMD6	1	chr3	-	63996225	64009236	64008477,	64008415,
CLDND1	0	chr3	-	98234317	98241887	98240286,98240540,98241449,	98240174,98240497,98241386,
SENP7	1	chr3	-	101043049	101232028	101219963,	101219914,
POPDC2	1	chr3	-	119361182	119379730	119362296,	119362214,
CPNE4	1	chr3	-	131252406	131754286	131754286,	131753411,
DVL3	1	chr3	+	183873176	183891398	183874235,	183874148,
FAM131A	1	chr3	+	184055240	184062961	184056317,184059605,	184056175,184059512,
ADD1	1	chr4	+	2845584	2931800	2869856,2928043,	2869699,2928012,
ZNF518B	0	chr4	-	10441498	10458984	10456612,	10456218,
OCIAD1	1	chr4	+	48833082	48863265	48833266,48834778,	48833244,48834637,
EGF	1	chr4	+	110834047	110933422	110864591,110880593,110929386,	110864410,110880468,110929308,
RANBP3L	1	chr5	-	36248536	36302004	36268369,	36268295,
VCAN	1	chr5	+	82767284	82878122	82818128,82838087,82840889,	82815168,82832826,82840784,
PRR16	0	chr5	+	119799973	120023027	119816988,	119816864,
CLINT1	1	chr5	-	157213297	157286183	157217659,	157217608,
MDFI	1	chr6	+	41604806	41621977	41606113,	41605878,
TFEB	1	chr6	-	41651716	41702798	41655547,41658680,41700505,	41655491,41658401,41700387,
TDRD6	1	chr6	+	46655866	46670150	46668799,	46668736,
FAM135A	1	chr6	+	71123269	71270727	71125079,71136235,71136474,71195947,71248104,	71124994,71136142,71136273,71195870,71247994,
SLC18B1	1	chr6	-	133090509	133119692	133093345,133110668,	133093271,133110593,
SUN1	1	chr7	+	856252	914539	888252,889240,891119,	888055,889157,891021,
BRAT1	0	chr7	-	2577511	2595361	2580528,2584690,	2580464,2584543,
ZDHHC4	1	chr7	+	6617065	6628562	6617351,	6617221,
LAT2	0	chr7	+	73623726	73644164	73636022,	73635967,
TRIM24	1	chr7	+	138145079	138274738	138235925,138239711,138241143,138252399,138255748,138258387,138261190,138262333,138264277,138265439,138266516,138268744,	138235808,138239443,138241014,138252226,138255575,138258252,138261118,138262165,138263949,138265307,138266442,138268595,
LUC7L2	1	chr7	+	139044654	139108198	139048005,139056209,139060329,	139047922,139056133,139059147,
AGAP3	1	chr7	+	150783829	150841519	150817832,150837203,	150817607,150836417,
TUSC3	1	chr8	+	15397792	15621968	15588238,15605974,15615368,	15588175,15605884,15615300,
ASH2L	0	chr8	+	37962760	37997483	37963657,37993284,	37963549,37993186,
PLEKHA2	1	chr8	+	38758809	38831428	38759587,38810885,38814904,38826187,	38759316,38810815,38814841,38826110,
DNAJC5B	1	chr8	+	66933795	67012761	66970244,	66968701,
SDC2	1	chr8	+	97505579	97624008	97506504,	97506358,
ZFAT	0	chr8	-	135490035	135725281	135521992,135524844,135577395,	135521862,135524718,135577230,
SEMA4D	1	chr9	-	91991301	92033748	92033033,92033352,	92032971,92033278,
AUH	1	chr9	-	93976097	94124195	93978388,94122722,	93978341,94122561,
ST6GALNAC6	1	chr9	-	130647600	130660260	130656970,130658611,	130656910,130658521,
ABL1	1	chr9	+	133589333	133761070	133710732,133710912,	133710341,133710788,
MRPS2	0	chr9	+	138391830	138396519	138395124,	138394982,
ABCA2	1	chr9	-	139901679	139922642	139903074,139903320,139903505,139903914,139904355,139904576,139905189,139905557,139905761,139906006,139906201,139906470,139906614,139906828,139907089,139907333,139907770,139908015,139908490,139908856,139909262,139909549,139910048,	139902868,139903183,139903403,139903822,139904221,139904435,139905072,139905425,139905638,139905859,139906086,139906296,139906554,139906717,139906937,139907164,139907454,139907913,139908284,139908620,139909142,139909365,139909866,
CAMK1D	1	chr10	+	12391481	12877545	12595355,	12595224,
NMT2	1	chr10	-	15149865	15210692	15183028,	15182986,
PRTFDC1	1	chr10	-	25137536	25241533	25140393,25147338,	25140317,25147321,
ZFYVE27	0	chr10	+	99496897	99520652	99502921,99504672,99508121,99512634,99514615,99517068,	99502851,99504486,99508026,99512614,99514484,99517022,
BORCS7	0	chr10	+	104613980	104624718	104620584,	104620446,
HRAS	1	chr11	-	532242	535339	533358,	533277,
CDHR5	0	chr11	-	616565	625067	619180,	618599,
AP2A2	1	chr11	+	925881	1012239	1000598,1003804,1006617,1008135,1009216,1009397,1009817,1011707,986953,988689,992685,993381,993985,994245,	1000432,1003722,1006528,1008012,1009100,1009328,1009683,1010967,986785,988552,992489,993284,993754,994072,
TP53I11	0	chr11	-	44953899	44972396	44958240,44958450,44960846,44962628,	44957884,44958354,44960665,44962554,
CHKA	1	chr11	-	67820326	67888671	67829297,67864597,	67828960,67864486,
COA4	0	chr11	-	73583712	73588033	73587620,	73587521,
UVRAG	0	chr11	+	75526212	75854239	75724146,	75723971,
R3HDM2	1	chr12	-	57647547	57824788	57649857,57651920,57652958,57660614,57662240,57662865,57666337,57682693,57686450,57735228,	57649773,57651773,57652673,57660514,57662086,57662705,57666236,57682640,57686355,57735001,
TMEM263	0	chr12	+	107349497	107367814	107350927,	107350860,
WSCD2	1	chr12	+	108523248	108643896	108638358,	108638299,
DOCK9	1	chr13	-	99445741	99630244	99448467,99478229,99498245,	99448460,99478126,99498178,
DDHD1	1	chr14	-	53510686	53620000	53518645,53560162,53569769,	53518562,53560034,53569749,
SIPA1L1	1	chr14	+	71996042	72207946	72171500,	72171438,
IFT43	0	chr14	+	76452096	76550092	76525017,76543034,	76524985,76542940,
TRAF3	1	chr14	+	103243813	103377837	103296809,103352606,103355971,103357754,	103296637,103352526,103355897,103357662,
TCF12	1	chr15	+	57210821	57580712	57364912,57524628,57544690,	57364851,57524489,57544619,
GTF2A2	0	chr15	-	59930261	59949737	59934461,59942963,59944525,59949232,	59934335,59942868,59944405,59949014,
SCAMP2	1	chr15	-	75136071	75165706	75145837,75146990,	75145709,75146922,
LYSMD4	1	chr15	-	100267610	100273626	100271403,	100271378,
LCMT1	1	chr16	+	25123050	25189552	25162940,25172525,	25162875,25172423,
ZNRF1	1	chr16	+	75032928	75144892	75129648,	75129496,
ADAMTS18	1	chr16	-	77316025	77469011	77329024,	77328820,
SNX11	1	chr17	+	46184920	46200436	46188129,46190763,	46188070,46190663,
KCNJ16	1	chr17	+	68071366	68131744	68104522,	68104442,
